grouping,pair,n_stage_observations,stage_tokens_mean,episode_terminal_mean,episode_reasoning_mean,episode_total_mean,exact_rate,policy_clean_rate,method,phase,stage
method+stage+pair,F/D,6,12150.166666666666,4.5,5.223192500000001,9.792009166666666,0.8333333333333334,0.0,direct_multistage_exp3_local,,stage5
method+stage+pair,F/F,3,9436.333333333334,0.0,4.723199999999999,4.785166666666666,1.0,1.0,direct_multistage_exp3_local,,stage5
method+stage+pair,D/F,25,7751.52,6.9,5.5209194,12.491919399999999,0.36,0.52,epsilon_exp3,,stage1
method+stage+pair,F/F,75,3585.92,7.153333333333333,5.0318918,12.256789133333333,0.28,0.44,epsilon_exp3,,stage1
method+stage+pair,D/D,47,7920.340425531915,7.468085106382978,5.167738297872341,12.709787234042553,0.3829787234042553,0.40425531914893614,epsilon_exp3,,stage2
method+stage+pair,D/F,10,6745.0,1.6,4.858676,6.530736,0.4,0.8,epsilon_exp3,,stage2
method+stage+pair,F/D,28,3507.6428571428573,11.642857142857142,5.170531785714286,16.882681785714286,0.07142857142857142,0.17857142857142858,epsilon_exp3,,stage2
method+stage+pair,F/F,15,3443.2,1.0666666666666667,5.277968,6.411648,0.4,0.9333333333333333,epsilon_exp3,,stage2
method+stage+pair,D/D,57,5828.105263157895,9.175438596491228,5.097731052631579,14.346529298245613,0.2982456140350877,0.2631578947368421,epsilon_exp3,,stage3
method+stage+pair,D/F,18,6125.833333333333,0.8888888888888888,5.461044444444444,6.420161111111111,0.5,0.9444444444444444,epsilon_exp3,,stage3
method+stage+pair,F/D,18,5493.777777777777,8.555555555555555,5.393773333333333,14.017940000000001,0.16666666666666666,0.5,epsilon_exp3,,stage3
method+stage+pair,F/F,7,5437.285714285715,2.2857142857142856,4.2082114285714285,6.559882857142857,0.14285714285714285,0.7142857142857143,epsilon_exp3,,stage3
method+stage+pair,D/D,69,20456.8115942029,9.304347826086957,5.171957536231884,14.548806811594202,0.2753623188405797,0.3333333333333333,epsilon_exp3,,stage4
method+stage+pair,D/F,23,17970.260869565216,1.1521739130434783,5.2535867391304345,6.475134565217391,0.43478260869565216,0.9130434782608695,epsilon_exp3,,stage4
method+stage+pair,F/D,6,14851.0,5.833333333333333,5.132253333333334,11.03457,0.16666666666666666,0.16666666666666666,epsilon_exp3,,stage4
method+stage+pair,F/F,2,10680.5,2.75,3.4618925000000003,6.2769925,0.0,0.5,epsilon_exp3,,stage4
method+stage+pair,D/D,65,16451.123076923075,8.86923076923077,5.1679963846153845,14.109968692307692,0.26153846153846155,0.2923076923076923,epsilon_exp3,,stage5
method+stage+pair,D/F,22,10077.40909090909,1.4545454545454546,5.054270909090909,6.578748181818182,0.3181818181818182,0.8636363636363636,epsilon_exp3,,stage5
method+stage+pair,F/D,10,11495.5,10.05,5.1738824999999995,15.292712499999999,0.3,0.5,epsilon_exp3,,stage5
method+stage+pair,F/F,3,9447.0,0.0,5.5207733333333335,5.583206666666666,1.0,1.0,epsilon_exp3,,stage5
method+stage+pair,D/F,29,7746.620689655172,7.448275862068965,5.626913793103448,13.148462068965518,0.27586206896551724,0.6206896551724138,naive_mixed,,stage1
method+stage+pair,F/F,71,3587.605633802817,9.133802816901408,4.95945161971831,14.164236126760564,0.15492957746478872,0.36619718309859156,naive_mixed,,stage1
method+stage+pair,D/D,38,7902.131578947368,11.039473684210526,5.351725394736842,16.46662539473684,0.23684210526315788,0.39473684210526316,naive_mixed,,stage2
method+stage+pair,D/F,10,7199.6,1.45,5.004717,6.529417,0.5,0.8,naive_mixed,,stage2
