method,stage,required,actual,n_stage_observations,episode_n,terminal,reasoning,mode_mismatch_cost,total,exact,exact_mode_match,strict_clean,clear_success_proxy,auxiliary_success_proxy
epsilon_exp3,stage4,fast,deep,18,18,0.0,5.241359444444445,1.6944444444444444,5.308181666666667,1.0,0.0,1.0,1.0,1.0
epsilon_exp3,stage4,fast,fast,7,7,0.0,2.9776792857142858,0.21428571428571427,3.032922142857143,1.0,0.5714285714285714,1.0,1.0,1.0
epsilon_exp3,stage5,deep,deep,51,51,2.6666666666666665,5.338766568627451,1.4607843137254901,8.074225392156862,0.8431372549019608,0.23529411764705882,0.7254901960784313,0.8431372549019608,0.7254901960784313
epsilon_exp3,stage5,deep,fast,24,24,11.0,6.630251458333333,4.916666666666667,17.689672291666668,0.25,0.0,0.25,0.25,0.25
epsilon_exp3,stage5,fast,deep,16,16,0.0,5.2850215625,1.71875,5.3517965625,1.0,0.0,1.0,1.0,1.0
epsilon_exp3,stage5,fast,fast,9,9,0.0,3.403097777777778,0.5,3.460997777777778,1.0,0.4444444444444444,1.0,1.0,1.0
risky_ps,ALL,deep,deep,256,74,2.66015625,5.3877235546875,0.912109375,8.1186977734375,0.828125,0.21875,0.73828125,0.828125,0.73828125
risky_ps,ALL,deep,fast,44,32,7.431818181818182,5.955164772727272,2.9204545454545454,13.452351136363637,0.45454545454545453,0.0,0.4318181818181818,0.45454545454545453,0.4318181818181818
risky_ps,ALL,fast,deep,147,74,1.2244897959183674,5.879976666666667,1.8979591836734695,7.174885510204081,0.9183673469387755,0.0,0.891156462585034,0.9183673469387755,0.891156462585034
risky_ps,ALL,fast,fast,53,41,1.3584905660377358,4.781137264150943,1.0660377358490567,6.207803301886792,0.9056603773584906,0.2641509433962264,0.8679245283018868,0.9056603773584906,0.8679245283018868
risky_ps,stage1,fast,deep,64,64,2.8125,5.8107042968750005,1.59375,8.693268359375,0.8125,0.0,0.75,0.8125,0.75
risky_ps,stage1,fast,fast,36,36,2.0,4.997866388888889,1.0416666666666667,7.067588611111111,0.8611111111111112,0.3888888888888889,0.8055555555555556,0.8611111111111112,0.8055555555555556
risky_ps,stage2,deep,deep,53,53,1.4528301886792452,5.305662358490566,0.660377358490566,6.8294661320754715,0.9433962264150944,0.2641509433962264,0.8301886792452831,0.9433962264150944,0.8301886792452831
risky_ps,stage2,deep,fast,22,22,7.954545454545454,5.869137045454545,2.522727272727273,13.891400681818181,0.36363636363636365,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365
risky_ps,stage2,fast,deep,18,18,0.0,5.950638888888889,2.138888888888889,6.020877777777778,1.0,0.0,1.0,1.0,1.0
risky_ps,stage2,fast,fast,7,7,0.0,4.910806428571428,1.5,4.979149285714286,1.0,0.0,1.0,1.0,1.0
risky_ps,stage3,deep,deep,67,67,3.1940298507462686,5.464433955223881,0.9776119402985075,8.729310074626866,0.7910447761194029,0.208955223880597,0.7014925373134329,0.7910447761194029,0.7014925373134329
risky_ps,stage3,deep,fast,8,8,4.75,5.525505625,3.125,10.338593125,0.625,0.0,0.625,0.625,0.625
risky_ps,stage3,fast,deep,22,22,0.0,5.826585681818182,2.090909090909091,5.897090227272727,1.0,0.0,1.0,1.0,1.0
risky_ps,stage3,fast,fast,3,3,0.0,4.4340866666666665,1.0,4.497953333333333,1.0,0.0,1.0,1.0,1.0
risky_ps,stage4,deep,deep,71,71,2.8732394366197185,5.398826549295775,1.0211267605633803,8.342646267605634,0.8028169014084507,0.19718309859154928,0.7183098591549296,0.8028169014084507,0.7183098591549296
risky_ps,stage4,deep,fast,4,4,12.0,6.75110875,4.5,18.81115875,0.25,0.0,0.25,0.25,0.25
risky_ps,stage4,fast,deep,22,22,0.0,5.954606363636364,2.1363636363636362,6.025433636363636,1.0,0.0,1.0,1.0,1.0
risky_ps,stage4,fast,fast,3,3,0.0,3.495268333333333,0.6666666666666666,3.5567683333333333,1.0,0.0,1.0,1.0,1.0
risky_ps,stage5,deep,deep,65,65,2.8615384615384616,5.363436384615385,0.9307692307692308,8.295896384615384,0.8,0.2153846153846154,0.7230769230769231,0.8,0.7230769230769231
risky_ps,stage5,deep,fast,10,10,6.6,6.1697755,3.0,12.8339255,0.6,0.0,0.5,0.6,0.5
risky_ps,stage5,fast,deep,21,21,0.0,6.008274761904762,2.1666666666666665,6.079412857142857,1.0,0.0,1.0,1.0,1.0
risky_ps,stage5,fast,fast,4,4,0.0,3.82834375,0.875,3.89054375,1.0,0.0,1.0,1.0,1.0
