method,stage,required,actual,n_stage_observations,episode_n,terminal,reasoning,mode_mismatch_cost,total,exact,exact_mode_match,strict_clean,clear_success_proxy,auxiliary_success_proxy
risky_ps_linear,stage3,fast,deep,18,18,0.5555555555555556,4.981359444444444,0.0,5.609320555555556,0.9444444444444444,0.0,0.9444444444444444,0.9444444444444444,1.0
risky_ps_linear,stage3,fast,fast,7,7,0.0,4.6508199999999995,0.0,4.715291428571429,1.0,0.0,1.0,1.0,1.0
risky_ps_linear,stage4,deep,deep,67,67,6.141791044776119,4.923079701492537,0.0,11.137555820895523,0.6865671641791045,0.373134328358209,0.582089552238806,0.6865671641791045,0.6865671641791045
risky_ps_linear,stage4,deep,fast,8,8,6.1875,5.08318375,0.0,11.33799625,0.625,0.0,0.625,0.625,0.625
risky_ps_linear,stage4,fast,deep,21,21,0.47619047619047616,5.156110476190476,0.0,5.703900952380953,0.9523809523809523,0.0,0.9523809523809523,0.9523809523809523,1.0
risky_ps_linear,stage4,fast,fast,4,4,0.0,3.4854725,0.0,3.5482225,1.0,0.0,1.0,1.0,1.0
risky_ps_linear,stage5,deep,deep,66,66,6.204545454545454,4.898974469696969,0.0,11.176489621212122,0.6818181818181818,0.3787878787878788,0.5757575757575758,0.6818181818181818,0.6515151515151515
risky_ps_linear,stage5,deep,fast,9,9,5.722222222222222,5.242166111111111,0.0,11.030210555555556,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.8888888888888888
risky_ps_linear,stage5,fast,deep,22,22,0.45454545454545453,5.029157272727272,0.0,5.555043636363636,0.9545454545454546,0.0,0.9545454545454546,0.9545454545454546,1.0
risky_ps_linear,stage5,fast,fast,3,3,0.0,3.8595833333333336,0.0,3.9212833333333332,1.0,0.0,1.0,1.0,1.0
