seed,method,episode_index,post_episode_count,post_switch_cumulative_total_cost_per_episode,post_switch_cumulative_raw_total_per_episode,total_cost,raw_total_cost
1,risky_ps,31,7,0.3897285752750212,14.474519285714283,0.09014647280560042,3.3480399999999997
1,risky_ps,32,8,0.35877546109316105,13.324920624999999,0.14210366182014,5.27773
1,risky_ps,33,9,0.33452957278765033,12.424428333333331,0.1405624663435649,5.22049
1,risky_ps,34,10,0.35438625471190094,13.1619055,0.5330963920301561,19.7992
1,risky_ps,35,11,0.3405028271405493,12.646275000000001,0.20166855142703285,7.4899700000000005
1,risky_ps,36,12,0.3438191864117753,12.769444583333334,0.38029913839526114,14.12431
1,risky_ps,37,13,0.35984756223851544,13.364738461538462,0.5521880721593969,20.508265
1,risky_ps,38,14,0.356123182552504,13.226415000000001,0.3077062466343565,11.42821
1,risky_ps,39,15,0.34205918147549813,12.704078,0.1451631663974152,5.391360000000001
1,risky_ps,40,16,0.3316806929859989,12.3186209375,0.17600336564351104,6.536765
1,risky_ps,41,17,0.3452746919446292,12.82350205882353,0.562778675282714,20.9016
1,risky_ps,42,18,0.33469519236522466,12.430579444444444,0.15484369951534732,5.750895
1,risky_ps,43,19,0.32406607998186093,12.035814210526315,0.13274205708131395,4.93004
1,risky_ps,44,20,0.31434935379644585,11.674935,0.12973155627355953,4.818230000000001
1,risky_ps,45,21,0.32677223889017104,12.13632095238095,0.5752299407646742,21.36404
1,risky_ps,46,22,0.33864623415087874,12.577321136363635,0.5880001346257404,21.838325
1,risky_ps,47,23,0.3412633923345274,12.674522391304347,0.3988408723747981,14.81295
1,risky_ps,48,24,0.35148767613534376,13.054252291666666,0.5866462035541194,21.78804
1,risky_ps,49,25,0.3636013677975229,13.504154799999998,0.6543299676898222,24.301814999999998
1,risky_ps,50,26,0.3544037218839319,13.16255423076923,0.12446257404415724,4.62254
1,risky_ps,51,27,0.3454794271924051,12.831105925925927,0.11344776521270866,4.21345
1,risky_ps,52,28,0.33816969093776444,12.559622321428572,0.14080681206246634,5.229565
1,risky_ps,53,29,0.3309825775722801,12.292692931034482,0.12974340333871837,4.81867
1,risky_ps,54,30,0.3242724869861784,12.043480166666665,0.12967985998922993,4.81631
1,risky_ps,55,31,0.3180459768617437,11.81222758064516,0.1312506731287022,4.87465
1,risky_ps,56,32,0.32362662813004844,12.019492968749999,0.496626817447496,18.44472
1,risky_ps_old,25,1,0.5542701938610662,20.585595,0.5542701938610662,20.585595
1,risky_ps_old,26,2,0.5828709612277867,21.6478275,0.6114717285945073,22.71006
1,risky_ps_old,27,3,0.5793274995512475,21.516223333333333,0.5722405761981691,21.253015
1,risky_ps_old,28,4,0.5168925686591276,19.19739,0.3295877759827679,12.24089
1,risky_ps_old,29,5,0.43873828756058153,16.294739999999997,0.1261211631663974,4.684139999999999
1,risky_ps_old,30,6,0.3839789535092442,14.260978333333332,0.11018228325255787,4.092169999999999
1,risky_ps_old,31,7,0.3441558196784368,12.78194714285714,0.1052170166935918,3.9077599999999997
1,risky_ps_old,32,8,0.31940374259558424,11.862654999999998,0.1461392030156166,5.42761
1,risky_ps_old,33,9,0.3448849398671692,12.809026666666666,0.5487345180398493,20.380000000000003
1,risky_ps_old,34,10,0.3228393107162089,11.990252,0.12442864835756595,4.62128
1,risky_ps_old,35,11,0.3075587457776472,11.422731818181818,0.15475309639203016,5.74753
1,risky_ps_old,36,12,0.3311966657691617,12.300644166666666,0.5912137856758212,21.95768
1,risky_ps_old,37,13,0.34709550142910395,12.891126923076923,0.5378815293484114,19.97692
1,risky_ps_old,38,14,0.33125873144087997,12.302949285714288,0.12538072159396876,4.6566399999999994
1,risky_ps_old,39,15,0.35281673846706146,13.103613666666668,0.6546288368336026,24.312915
1,risky_ps_old,40,16,0.33841531199515335,12.5687446875,0.12239391491653204,4.54571
1,risky_ps_old,41,17,0.32478167664480967,12.062391470588235,0.10664351103931072,3.96074
1,risky_ps_old,42,18,0.31175977532459753,11.578758055555555,0.09038745288099084,3.35699
1,risky_ps_old,43,19,0.3024807626902473,11.23413552631579,0.13545853527194401,5.030930000000001
1,risky_ps_old,44,20,0.29631166532040915,11.00501525,0.17909881529348412,6.651730000000001
1,risky_ps_old,45,21,0.2877762327871374,10.688009285714285,0.11706758212170168,4.3478900000000005
1,risky_ps_old,46,22,0.2898003439075732,10.763184772727273,0.3323066774367259,12.34187
1,risky_ps_old,47,23,0.3027903291892018,11.245632826086958,0.5885700053850297,21.85949
1,risky_ps_old,48,24,0.31699539467779564,11.773208958333335,0.643711900915455,23.90746
1,risky_ps_old,49,25,0.30937873451803977,11.490326200000002,0.12657889068389874,4.70114
1,risky_ps_old,50,26,0.3191141678058075,11.851900192307694,0.5625,20.89125
1,risky_ps_old,51,27,0.31179963202297606,11.580238333333334,0.12162170166935918,4.51703
1,direct_multistage_exp3,25,1,0.13473021001615507,5.00388,0.13473021001615507,5.00388
1,direct_multistage_exp3,26,2,0.3363983575659666,12.493834999999999,0.5380665051157781,19.98379
1,direct_multistage_exp3,27,3,0.35241760904684977,13.088789999999998,0.38445611200861607,14.2787
1,direct_multistage_exp3,28,4,0.2961161820140011,10.997754999999998,0.12721190091545503,4.7246500000000005
1,direct_multistage_exp3,29,5,0.3512845449649973,13.046707999999999,0.5719579967689822,21.24252
1,direct_multistage_exp3,30,6,0.30851278944534194,11.458165,0.09465401184706516,3.5154500000000004
1,direct_multistage_exp3,31,7,0.27958331410108467,10.383724285714283,0.1060064620355412,3.9370800000000004
1,direct_multistage_exp3,32,8,0.3124699448034464,11.605133749999998,0.5426763597199785,20.155
1,direct_multistage_exp3,33,9,0.2937901334290672,10.911365555555555,0.1443516424340334,5.36122
1,direct_multistage_exp3,34,10,0.31931424340333875,11.859331,0.5490312331717825,20.39102
1,direct_multistage_exp3,35,11,0.3053192098692907,11.339555454545454,0.16536887452880994,6.141800000000001
1,direct_multistage_exp3,36,12,0.30555302010411056,11.348239166666666,0.30812493268712976,11.44376
1,direct_multistage_exp3,37,13,0.32623907460337187,12.11651923076923,0.5744717285945072,21.33588
1,direct_multistage_exp3,38,14,0.3468447572890222,12.881814285714285,0.614718632202477,22.83065
1,direct_multistage_exp3,39,15,0.33184683180757496,12.324791333333332,0.12187587506731289,4.526470000000001
1,direct_multistage_exp3,40,16,0.31911562668282173,11.851954374999998,0.12814754981152396,4.7594
1,direct_multistage_exp3,41,17,0.30680165668852355,11.394613529411762,0.10977813677975229,4.07716
1,direct_multistage_exp3,42,18,0.2974154924310417,11.046011388888887,0.13785070005385028,5.119775
1,direct_multistage_exp3,43,19,0.2894389578550577,10.749762894736842,0.14586133548734517,5.4172899999999995
1,direct_multistage_exp3,44,20,0.28043836160473884,10.415480749999999,0.10942703284868066,4.06412
1,direct_multistage_exp3,45,21,0.27346699105059363,10.156564047619046,0.1340395799676898,4.97823
1,direct_multistage_exp3,46,22,0.2870479145248935,10.660959545454544,0.5722473074851911,21.253265
1,direct_multistage_exp3,47,23,0.2963362599798646,11.005928695652173,0.5006798599892299,18.59525
1,direct_multistage_exp3,48,24,0.30826291285227064,11.448884583333331,0.5825759289176091,21.636870000000002
1,direct_multistage_exp3,49,25,0.31526019386106624,11.708763599999997,0.4831949380721594,17.94586
1,direct_multistage_exp3,50,26,0.30721826974856054,11.410086538461535,0.10617016693591814,3.9431599999999998
1,direct_multistage_exp3,51,27,0.3006483775105207,11.166080740740737,0.12983117932148627,4.82193
1,direct_multistage_exp3,52,28,0.29420474171090083,10.926764107142855,0.12022657512116315,4.465215
1,direct_multistage_exp3,53,29,0.28903848903496554,10.734889482758618,0.14438341410877759,5.3624
1,direct_multistage_exp3,54,30,0.29731950278226527,11.042446333333329,0.5374689014539581,19.961595000000003
1,direct_multistage_exp3,55,31,0.2915559782514287,10.828389032258062,0.1186502423263328,4.40667
1,direct_multistage_exp3,56,32,0.29449781233171773,10.937648749999997,0.3856946688206785,14.3247
1,direct_multistage_exp3,57,33,0.30147431504055083,11.196756060606058,0.5247224017232095,19.48819
1,direct_multistage_exp3,58,34,0.30987438230542613,11.508734558823527,0.5870766020463112,21.804025
1,direct_multistage_exp3,59,35,0.3052068736056619,11.335383285714283,0.14651157781367796,5.44144
1,direct_multistage_exp3,60,36,0.2993702245258182,11.118610138888886,0.09508750673128702,3.53155
1,direct_multistage_exp3,61,37,0.30646636175755715,11.382160675675673,0.5619273021001615,20.869979999999998
1,direct_multistage_exp3,62,38,0.3019521192925771,11.214501710526314,0.1349251480883145,5.01112
1,direct_multistage_exp3,63,39,0.29718252834044423,11.0373591025641,0.11593807215939689,4.3059400000000005
1,direct_multistage_exp3,64,40,0.2924902699246095,10.863088624999998,0.10949219170705438,4.06654
1,direct_multistage_exp3,65,41,0.28784235325794283,10.690464999999998,0.10192568659127625,3.78552
1,direct_multistage_exp3,66,42,0.2892116412800984,10.741320357142856,0.34535245018847605,12.82639
1,direct_multistage_exp3,67,43,0.2901096072685376,10.774670813953486,0.3278241787829833,12.17539
1,direct_multistage_exp3,68,44,0.30029105779115867,11.152809886363634,0.7380934302638664,27.41279
1,epsilon_exp3,25,1,0.13848922994076468,5.14349,0.13848922994076468,5.14349
1,epsilon_exp3,26,2,0.363156098546042,13.4876175,0.5878229671513193,21.831745
1,epsilon_exp3,27,3,0.43958180757494175,16.326068333333335,0.592433225632741,22.00297
1,epsilon_exp3,28,4,0.3615470180398493,13.427856250000001,0.12744264943457187,4.733219999999999
1,epsilon_exp3,29,5,0.31424100700053853,11.670911,0.1250169628432956,4.643129999999999
1,epsilon_exp3,30,6,0.28026007449290974,10.408859166666668,0.11035541195476575,4.0986
1,epsilon_exp3,31,7,0.2586495691976306,9.606245000000001,0.1289865374259558,4.790559999999999
1,epsilon_exp3,32,8,0.2452692009962305,9.109298125,0.1516066235864297,5.630669999999999
1,epsilon_exp3,33,9,0.23248003051516786,8.634308333333333,0.13016666666666665,4.83439
1,epsilon_exp3,34,10,0.2271324313408724,8.4356985,0.17900403877221324,6.64821
1,epsilon_exp3,35,11,0.21982110686836054,8.16415590909091,0.1467078621432418,5.44873
1,epsilon_exp3,36,12,0.24493631080595946,9.096934583333335,0.5212035541195477,19.3575
1,epsilon_exp3,37,13,0.2621188123938528,9.735092692307692,0.468308831448573,17.39299
1,epsilon_exp3,38,14,0.2524797580583122,9.377098214285715,0.12717205169628434,4.7231700000000005
1,epsilon_exp3,39,15,0.24518902351462935,9.106320333333334,0.14311873990306948,5.31543
1,epsilon_exp3,40,16,0.24039541262789446,8.928285625000001,0.1684912493268713,6.257765
1,epsilon_exp3,41,17,0.2371602283886091,8.808130882352941,0.18539728056004307,6.885655
1,epsilon_exp3,42,18,0.23121672500448753,8.587389166666666,0.1301771674744211,4.834779999999999
1,epsilon_exp3,43,19,0.22646112150327355,8.410766052631578,0.14086025848142164,5.2315499999999995
1,epsilon_exp3,44,20,0.24179159262250943,8.98013975,0.5330705438879914,19.79824
1,epsilon_exp3,45,21,0.2399262507372362,8.910860952380952,0.20261941303177167,7.525284999999999
1,epsilon_exp3,46,22,0.24303894355509864,9.026466363636363,0.30840549273021006,11.454180000000001
1,epsilon_exp3,47,23,0.25549556905715154,9.489105434782608,0.5295413301023155,19.667165
1,epsilon_exp3,48,24,0.2648368728684258,9.836041458333334,0.4796868605277329,17.81557
1,epsilon_exp3,49,25,0.2810051857835218,10.4365326,0.6690446957458266,24.84832
1,epsilon_exp3,50,26,0.27513871111387267,10.218651730769231,0.12847684437264406,4.77163
1,epsilon_exp3,51,27,0.2691842029158938,9.997501296296297,0.11436698976844374,4.247590000000001
1,epsilon_exp3,52,28,0.26351075563504883,9.786789464285716,0.11032767905223477,4.097569999999999
1,epsilon_exp3,53,29,0.2729761944552764,10.138335862068967,0.5380084814216478,19.981635
1,epsilon_exp3,54,30,0.2690099533297433,9.991029666666668,0.15398896068928378,5.71915
1,epsilon_exp3,55,31,0.26520438793058526,9.849690967741937,0.15103742595584274,5.6095299999999995
1,epsilon_exp3,56,32,0.26898483777598275,9.990096875,0.3861787829833064,14.34268
1,epsilon_exp3,57,33,0.2767483477750037,10.278433636363637,0.5251806677436726,19.505209999999998
1,epsilon_exp3,58,34,0.2827120830561627,10.499926764705881,0.47951534733441037,17.8092
1,epsilon_exp3,59,35,0.2799042772520963,10.395644857142855,0.18443887991383953,6.85006
1,epsilon_exp3,60,36,0.28724233755160655,10.668180416666665,0.5440744480344643,20.206925000000002
1,epsilon_exp3,61,37,0.2824407028191358,10.4898477027027,0.10958185245018848,4.06987
1,epsilon_exp3,62,38,0.2787105617436159,10.351310263157893,0.14069534194938074,5.225425
1,epsilon_exp3,63,39,0.27453470582549744,10.196218974358972,0.11585218093699515,4.30275
